effective_targets,bce_nats_per_pixel,optimizer_steps
211091764,0.25482783255901975,7740
211317871,0.2548945236308683,7750
211603156,0.25703032109506024,7760
211965037,0.25356188892612797,7770
212294511,0.255324459278605,7780
212600548,0.25304688580315116,7790
212864996,0.2542011336866382,7800
213114704,0.2571434460310911,7810
213412888,0.25354621526012927,7820
213684380,0.2509896921916106,7830
213926018,0.25782649264487334,7840
214181173,0.2591195455411585,7850
214451476,0.25705648893164945,7860
214722026,0.2558592144810121,7870
214976796,0.25349129604467663,7880
215270655,0.2579246869707252,7890
215528171,0.2551800264217831,7900
215825577,0.2524011695679881,7910
216113688,0.25329021311397915,7920
216353428,0.25561882189670926,7930
216641408,0.25743509198255676,7940
216929034,0.25266709464792014,7950
217177553,0.25281780469517057,7960
217483837,0.25562151442233155,7970
217729710,0.25620991907242613,7980
217994942,0.254893552767224,7990
218287515,0.2584876574410083,8000
218527435,0.25628723755089283,8010
218847634,0.2538902425463493,8020
219117449,0.2556391538189498,8030
219425366,0.2557312688633607,8040
219682443,0.252342750385398,8050
220020321,0.2537983015998908,8060
220314523,0.25366348529594046,8070
220600609,0.25637706733899324,8080
220841234,0.25300512417348603,8090
221098826,0.2569255268149286,8100
221406507,0.2579687382915232,8110
221665529,0.25808785371035425,8120
221926074,0.25826543732361645,8130
222196780,0.25452092612309524,8140
222511185,0.2546488771292623,8150
222755320,0.2558068104666962,8160
223061388,0.2532344127459467,8170
223344610,0.2526560844322692,8180
223660951,0.2547432671427639,8190
223926742,0.26041150851594475,8200
224229673,0.2563714601693553,8210
224487297,0.2577188600070074,8220
224776270,0.25570536994661874,8230
225005494,0.2572923906881873,8240
225270100,0.25522004240306284,8250
225536509,0.256074659580721,8260
225826337,0.25613434244629174,8270
226092503,0.25506801530958206,8280
226379224,0.25761373162266665,8290
226637574,0.2544434422565272,8300
226907298,0.25516246415253274,8310
227229838,0.2578501546087919,8320
227457937,0.2579169919527306,8330
227733380,0.2542330777497917,8340
228023720,0.25439241048747807,8350
228316382,0.2512770775677335,8360
228579425,0.2588159230866503,8370
228821872,0.2559958099644237,8380
229075969,0.2569863658048237,8390
229322343,0.2509481990180705,8400
229586892,0.25370110338349955,8410
229897570,0.25436128210441983,8420
230172133,0.25248256374826406,8430
230437413,0.2511051810635058,8440
230696704,0.25577983667101156,8450
230981967,0.25472739391144683,8460
231230592,0.2579395692698561,8470
231484805,0.25386902614895107,8480
231753686,0.252892654389143,8490
232051483,0.2520401321762229,8500
232347045,0.2560135087124183,8510
232577337,0.25380349057864443,8520
232863138,0.2565643844463988,8530
233152081,0.2544059275463641,8540
233422873,0.2525925170164703,8550
233698747,0.2552754295131251,8560
234013305,0.25300224716913394,8570
234301417,0.2533703195163971,8580
234568787,0.257866969845622,8590
234844499,0.25264641787597575,8600
235125987,0.25431466260415053,8610
235359582,0.2531037531140624,8620
235629714,0.25593401172555696,8630
235896209,0.25646610750009974,8640
236132160,0.25020285201442094,8650
236381610,0.2552364672592571,8660
236621432,0.25533046246503993,8670
236908100,0.25818007038415086,8680
237190343,0.25945178878799224,8690
237430936,0.24939913951587192,8700
237761909,0.2578616374876441,8710
238046319,0.25885821634269257,8720
238354203,0.2576346075629009,8730
238626458,0.2527104535181534,8740
238877345,0.2563483762987917,8750
239151166,0.2548537927262094,8760
